Angle (°),Distance (mm)
99.02,5975.25
100.75,5971.50
111.11,3022.25
116.33,2424.75
118.05,2456.00
119.72,2477.00
121.45,2517.50
123.12,2555.50
124.84,2514.75
126.55,2383.50
128.30,2269.00
130.03,2166.25
131.83,2072.75
133.56,1992.75
135.31,1918.00
137.03,1852.75
138.78,1789.50
140.50,1736.25
142.23,1683.75
143.97,1637.75
145.72,1591.50
147.47,1553.00
149.23,0.00
150.95,1390.00
152.70,1368.75
154.38,0.00
156.25,1244.25
157.95,1233.00
159.66,1255.00
161.38,1285.75
163.02,1280.25
164.72,1257.50
166.47,1212.75
168.17,1216.75
169.89,1196.50
171.69,1168.50
173.33,1187.50
175.06,1169.50
176.81,0.00
178.59,1099.75
180.20,1116.00
181.94,0.00
183.66,1136.25
185.23,1218.50
187.05,0.00
188.78,1154.75
190.47,1155.75
192.12,1157.50
193.86,1162.50
195.55,1165.00
197.25,1173.25
198.94,1180.75
200.89,974.50
202.62,958.00
204.52,924.75
206.11,919.50
207.94,930.25
209.48,969.75
211.33,907.25
213.20,849.00
214.91,800.25
216.81,753.50
218.55,725.75
220.22,738.75
221.86,752.75
223.59,769.00
225.27,787.25
226.94,806.50
228.50,825.50
230.14,847.25
231.86,869.75
233.53,897.25
235.14,928.00
236.84,959.75
238.50,996.00
240.09,1037.25
241.75,1080.75
243.38,1129.75
245.11,1184.25
246.73,1246.50
248.36,1314.75
250.00,1390.75
251.70,1479.75
260.39,0.00
254.70,2341.25
263.80,0.00
257.97,3446.75
259.64,3386.25
261.36,3349.50
263.06,3350.25
264.80,3313.00
266.48,3320.25
269.92,3281.50
271.62,3281.50
273.34,3278.00
275.11,3269.75
276.80,3301.50
278.53,3173.25
280.23,3128.75
281.97,3144.25
283.72,2902.25
285.44,2912.50
287.12,2922.50
288.81,3204.25
290.48,0.00
292.20,3426.50
293.91,3461.75
295.62,3501.75
297.30,3545.25
298.91,3595.75
300.62,3649.00
302.33,3676.75
304.02,3748.00
305.72,3826.25
307.41,3905.50
309.11,3788.50
310.84,3764.25
316.00,3331.75
321.14,3029.75
322.95,2932.50
324.67,2856.25
326.38,2782.00
328.20,2291.00
329.89,2380.00
333.39,2132.00
335.09,2089.75
336.83,2050.75
338.56,2047.00
340.27,2090.00
341.95,2133.00
345.23,2648.25
346.91,2596.25
348.59,2629.50
350.30,2609.00
352.00,2585.00
353.72,2574.50
355.45,2551.00
357.16,2538.00
358.86,2533.50
0.56,2515.75
2.25,2513.00
3.97,2506.50
5.64,2501.75
7.39,2504.75
9.08,2506.00
10.81,2509.25
12.52,2515.50
14.20,2523.75
15.94,2489.00
17.67,2427.50
19.34,2441.50
21.06,2453.25
22.77,2483.25
24.48,2498.50
26.16,2520.75
27.89,2546.00
29.58,2583.75
31.28,2618.00
32.98,2653.00
34.64,2694.75
36.33,2724.75
38.05,2806.75
39.75,2856.25
41.42,2913.75
43.11,2977.50
44.81,3047.75
46.48,3120.75
48.19,3199.50
49.86,3281.50
51.61,3367.75
53.25,3477.25
54.94,3595.25
56.64,3717.50
58.31,3875.00
59.97,4032.25
61.64,4204.00
63.34,4386.25
65.03,4597.50
66.70,4809.75
68.42,4867.75
70.11,4935.75
71.80,5037.00
73.50,5112.00
75.19,5237.00
87.23,5630.25
96.67,0.00
98.38,0.00
92.34,5791.00
94.08,5725.75
95.75,5568.25
97.47,0.00
100.88,6036.50
111.28,3026.00
114.80,0.00
116.47,2437.50
118.19,2472.75
119.86,2503.00
121.55,2539.75
123.25,2565.75
124.98,2517.00
126.70,2389.75
128.47,2274.75
130.17,2174.00
131.94,2080.00
133.70,1998.00
135.45,1921.50
137.14,1857.50
138.92,1796.00
140.64,1740.50
142.36,1689.75
144.09,1640.75
145.83,1597.75
147.53,1559.25
149.34,1418.75
151.05,1400.75
152.77,1380.75
154.59,0.00
156.39,1253.00
158.00,1251.00
159.81,1270.00
161.47,1292.00
163.09,1273.00
164.86,1248.00
166.58,1229.25
168.33,1206.50
170.05,1197.00
171.75,1185.75
173.41,1197.25
175.16,1181.75
176.91,1105.25
178.66,1116.50
180.33,1127.25
181.97,1136.00
183.61,1212.25
185.28,1222.25
187.09,1156.50
188.81,1156.50
190.48,1158.50
192.23,1162.50
193.89,1166.25
195.61,1172.25
197.23,1179.50
198.97,1183.75
200.97,958.25
202.80,928.25
204.52,913.50
206.11,929.75
207.83,957.00
211.38,858.00
214.98,754.25
216.94,718.75
218.45,731.00
220.25,744.25
221.94,759.00
223.53,775.00
225.28,793.00
226.92,812.25
228.47,832.25
230.11,854.75
231.75,878.50
233.55,906.00
235.09,936.00
236.73,969.00
238.48,1007.25
240.03,1047.25
241.72,1092.25
243.31,1142.25
245.02,1197.25
246.69,1260.00
248.34,1330.00
249.97,1408.00
251.61,1496.50
253.00,0.00
254.64,2364.50
263.75,0.00
257.88,3430.25
259.59,3349.00
261.34,3340.00
263.02,3337.25
264.70,3280.75
266.45,3290.25
268.11,3304.00
269.84,3267.75
271.55,3271.00
273.25,3268.50
275.00,3257.00
276.72,3297.50
278.45,3104.00
280.19,3125.00
283.66,2881.50
285.36,2890.75
287.03,2918.25
288.72,3205.75
290.39,0.00
292.12,3420.50
293.80,3457.00
295.48,3498.00
297.22,3541.50
298.81,3578.25
300.50,3631.25
302.20,3666.00
303.92,3740.50
305.61,3806.50
307.31,3889.50
309.00,3772.25
310.73,3744.75
315.86,3318.25
321.02,3001.50
322.81,2923.50
324.50,2841.75
326.22,2772.75
328.05,2277.75
329.72,2362.00
333.20,2132.50
334.97,2079.00
336.66,2038.50
338.38,2005.75
340.05,2097.00
341.78,2115.75
343.34,0.00
345.03,2650.75
346.73,2587.25
348.41,2617.75
350.12,2593.50
351.81,2575.50
353.53,2553.75
355.23,2533.50
356.94,2530.75
358.64,2526.50
0.31,2510.50
2.06,2501.50
3.72,2496.50
5.45,2497.50
7.14,2497.25
8.83,2504.50
10.58,2501.75
12.28,2512.00
13.95,2521.75
15.69,2534.50
17.38,2465.00
19.08,2440.25
20.81,2455.50
22.52,2468.25
24.20,2492.50
25.89,2516.75
27.59,2544.75
29.28,2578.00
30.98,2610.25
32.67,2634.25
34.36,2690.25
36.03,2734.25
37.70,2795.00
39.41,2852.00
41.11,2904.50
42.81,2973.75
44.47,3028.25
46.17,3120.25
47.86,3191.75
49.55,3272.75
51.23,3379.50
52.94,3486.25
54.61,3602.00
56.28,3730.50
58.02,3874.25
59.64,4045.75
61.33,4226.50
63.00,4398.00
64.69,4599.75
66.36,4857.75
68.05,4952.00
69.73,5036.75
71.44,5102.25
73.12,5226.50
76.52,5450.25
83.39,6035.25
85.12,5733.50
86.83,5638.25
96.28,0.00
98.02,0.00
91.95,5795.50
93.66,5727.75
95.36,5590.00
104.81,0.00
100.47,6043.75
114.38,2478.25
116.06,2469.00
117.75,2495.75
119.45,2530.00
121.16,2563.25
122.86,2601.25
124.58,2517.00
126.28,2380.75
128.06,2272.25
129.80,2171.00
131.56,2078.00
133.30,1998.50
135.00,1922.75
136.78,1858.25
138.50,1797.25
140.20,1743.75
141.91,1691.00
143.70,1642.25
145.38,1598.50
147.22,0.00
148.91,1422.00
150.62,1413.50
152.47,0.00
154.22,1272.25
155.92,1263.50
157.62,1277.00
159.27,0.00
161.02,1306.75
162.73,1278.75
164.47,1241.25
166.19,1234.25
167.94,1202.75
169.58,1191.25
171.27,1208.25
173.05,1190.75
174.78,1128.75
176.50,1118.75
178.23,1136.00
179.84,1144.50
181.50,1156.00
183.22,1231.75
184.98,1162.75
186.69,1162.25
188.34,1166.25
190.08,1166.50
191.70,1168.75
193.41,1173.50
195.14,1178.75
196.88,1184.25
198.83,0.00
200.55,946.75
202.36,922.75
204.08,928.00
205.69,0.00
212.92,757.00
214.83,718.25
216.39,727.75
218.00,740.25
219.72,753.50
221.48,768.75
223.14,786.25
224.75,804.50
226.48,823.75
228.11,843.75
229.81,866.25
231.34,891.00
233.11,920.25
234.69,950.00
236.33,985.25
238.02,1023.50
239.70,1064.75
241.25,1110.75
242.97,1162.25
244.61,1219.50
246.20,1283.75
247.88,1354.75
249.55,1434.75
252.62,2239.25
254.25,2412.75
255.81,0.00
257.52,3392.00
259.23,3328.75
260.92,3331.00
262.66,3311.00
264.36,3257.75
266.06,3277.00
267.80,3281.50
269.48,3241.00
271.19,3257.25
272.88,3246.50
274.67,3258.50
276.38,3288.75
278.14,3088.75
279.81,3105.00
283.30,2864.00
285.00,2876.00
286.72,2888.50
288.39,3171.25
290.06,3398.50
291.77,3413.00
293.47,3448.50
295.17,3488.25
296.89,3525.00
298.52,3553.75
300.22,3612.25
301.86,3661.50
303.59,3735.25
305.30,3812.75
306.98,3861.25
308.70,3750.75
315.59,3278.00
319.03,3076.25
320.77,2976.00
322.55,2896.75
324.25,2818.75
325.95,2746.75
327.80,2266.25
329.47,2355.25
332.95,2108.50
334.64,2062.75
336.42,2026.50
338.12,1994.75
339.78,2093.50
341.52,2108.25
343.06,0.00
344.81,2632.50
346.52,2587.00
348.16,2611.25
349.86,2582.00
351.56,2564.50
353.25,2542.25
354.97,2533.50
356.69,2515.75
358.36,2506.00
0.12,2496.75
1.80,2489.75
3.50,2493.50
5.20,2493.25
6.94,2492.25
8.59,2501.00
10.31,2507.00
12.08,2511.00
13.77,2519.50
15.50,2518.25
17.20,2541.00
18.91,2512.25
20.62,2459.75
22.34,2466.75
24.05,2498.25
25.73,2513.00
27.44,2542.50
29.12,2576.75
30.88,2610.50
32.55,2641.75
34.25,2677.50
35.91,2728.25
37.62,2787.25
39.30,2843.50
41.03,2898.50
42.67,2964.00
44.38,3032.25
46.08,3106.75
47.77,3193.75
49.47,3270.25
51.19,3380.50
52.84,3491.00
54.56,3609.75
56.23,3742.75
57.92,3889.00
59.58,4049.00
61.28,4239.75
62.95,4426.75
64.62,4638.75
66.33,4906.00
68.02,5173.75
69.72,5243.50
73.11,5450.75
76.50,5668.50
79.89,6130.25
85.16,6103.25
86.88,5674.00
90.30,0.00
92.02,5807.75
93.75,5701.00
95.47,5601.50
100.59,6058.50
114.55,2467.00
116.22,2480.50
117.94,2520.25
119.61,2553.25
121.31,2588.25
123.00,2627.00
124.77,2504.25
126.48,2377.75
128.22,2267.25
129.92,2166.25
131.73,2072.75
133.50,1993.25
135.25,1918.00
136.98,1852.75
138.70,1793.50
140.42,1742.75
142.14,1688.25
143.88,1644.75
145.67,1602.50
147.47,1460.75
149.22,1432.50
150.94,1418.75
152.59,0.00
154.41,1285.50
156.23,1279.50
157.91,1317.75
159.58,1325.50
161.34,1299.75
163.05,1271.75
164.88,1249.75
166.48,1232.75
168.23,1214.25
169.89,1215.50
171.64,1209.50
173.42,1195.25
175.20,1123.75
176.89,1140.75
178.50,0.00
180.28,1158.00
181.91,1239.75
183.66,0.00
185.38,1173.50
187.08,1173.00
188.81,1173.75
190.47,1176.50
192.23,1179.50
193.95,1182.50
195.70,1189.50
197.41,1194.25
199.41,958.75
201.09,935.75
202.88,928.75
204.55,0.00
210.02,811.75
211.94,756.50
213.58,717.50
215.36,728.75
217.05,739.75
218.69,753.50
220.42,768.25
222.12,784.50
223.66,801.25
225.38,821.25
227.03,838.50
228.72,860.75
230.36,884.25
232.09,911.75
233.69,941.50
235.41,972.75
237.11,1009.75
238.69,1048.25
240.36,1092.00
242.02,1139.75
243.72,1191.50
245.36,1252.25
246.98,1318.75
248.66,1393.75
250.31,1479.25
251.81,2155.50
253.45,2318.00
256.69,3414.75
258.44,3358.25
260.14,3320.00
261.86,3314.25
263.58,3267.50
265.33,3299.75
267.05,3266.50
268.75,3248.50
270.45,3226.75
272.20,3241.00
273.92,3219.75
275.70,3241.25
277.42,3204.50
279.17,3073.25
280.84,3089.25
282.64,0.00
284.34,2851.50
286.06,2866.25
287.75,0.00
289.48,3167.50
291.17,3356.75
292.88,3407.00
294.61,3427.50
296.33,3471.50
298.05,3502.75
299.64,3557.75
301.34,3606.75
303.03,3673.75
304.75,3722.75
306.45,3815.50
308.16,3796.25
309.89,3750.50
316.81,3224.75
323.77,2842.50
325.50,2769.50
327.25,2712.00
329.06,2266.50
330.77,2357.50
332.44,2458.50
341.23,1938.25
342.92,1914.75
351.92,0.00
346.22,2566.25
347.88,2566.50
349.58,2587.00
351.30,2563.75
353.00,2550.75
354.72,2522.00
356.44,2519.75
358.12,2501.75
359.88,2489.25
1.59,2479.75
3.31,2472.25
5.00,2473.75
6.69,2472.75
8.44,2476.50
10.14,2479.25
11.91,2487.00
13.62,2502.50
15.36,2508.50
17.05,2507.75
18.75,2531.50
20.48,2544.50
22.19,2563.50
23.92,2585.50
25.59,2610.00
27.33,2638.25
29.05,2672.00
30.75,2705.50
32.48,2657.50
34.22,2633.75
35.88,2679.00
37.61,2727.75
39.31,2785.25
41.00,2836.50
42.72,2892.50
44.42,2960.50
46.11,3031.75
47.81,3108.75
49.53,3194.50
51.23,3296.50
52.91,3399.50
54.64,3508.75
56.33,3627.50
58.03,3768.00
59.70,3921.50
61.38,4090.75
63.08,4281.25
64.78,4485.50
66.45,4679.25
68.14,4981.25
69.84,5234.00
71.55,5592.75
74.94,5910.75
76.67,6073.00
78.36,5923.50
80.08,5875.25
81.78,0.00
83.61,6135.25
85.31,6116.00
87.06,0.00
88.78,5743.00
98.23,0.00
92.41,3241.25
101.67,0.00
95.66,5629.75
97.38,5605.25
102.52,6100.50
109.44,0.00
111.20,0.00
116.48,2481.25
118.20,2507.00
119.91,2548.00
121.59,2573.50
123.27,2610.75
125.00,2625.75
126.77,2481.00
128.50,2357.25
130.22,2252.00
132.02,2154.50
133.73,2065.00
135.47,1988.00
137.23,1917.25
138.97,1854.50
140.72,1794.75
142.47,1740.25
144.22,1689.00
145.95,1643.50
147.70,0.00
149.45,1451.75
151.23,1439.75
152.92,1426.00
154.70,1305.50
156.45,1296.00
158.16,1309.00
159.88,1357.50
161.64,1282.25
163.34,1297.25
165.03,1275.00
166.83,1221.00
168.55,1228.75
170.23,1224.00
171.92,1226.50
173.70,1219.25
175.41,1145.75
177.14,1146.00
178.88,1172.00
180.50,1153.50
182.14,1237.75
183.94,1252.50
185.61,1186.25
187.39,1181.50
189.03,1181.75
190.80,1186.25
192.47,1188.50
194.20,1191.00
195.84,1196.50
197.62,1203.50
199.67,0.00
201.34,963.00
203.06,0.00
204.80,0.00
210.14,807.75
212.00,751.50
213.81,721.75
215.56,733.00
217.27,744.50
218.83,757.50
220.64,771.75
222.22,788.00
223.91,803.75
225.50,821.75
227.23,840.00
228.89,861.00
230.59,884.00
232.16,910.75
233.81,937.25
235.53,969.50
237.20,1005.50
238.84,1042.50
240.45,1083.50
242.17,1131.25
243.75,1180.50
245.45,1237.75
247.17,1301.00
248.75,1370.50
250.39,1451.50
251.83,0.00
253.48,2234.75
255.17,2405.75
256.69,3413.75
258.41,3362.25
260.11,3318.00
261.84,3310.00
263.55,3277.00
265.28,3232.75
266.98,3243.75
268.69,3254.00
270.41,3228.75
272.08,3240.25
273.81,3222.00
275.58,3222.25
277.28,3237.75
279.05,3058.50
280.73,3077.50
282.55,0.00
284.19,2832.25
285.91,2844.50
287.61,2860.00
289.28,3137.75
290.97,3317.75
292.70,3364.00
294.39,3401.00
296.11,3432.25
297.81,3482.50
299.41,3525.50
301.09,3578.50
302.77,3610.00
304.50,3679.50
306.17,3739.50
307.86,3845.50
309.59,3719.50
311.30,3693.50
316.45,3264.75
325.17,2798.00
326.89,2731.00
328.70,0.00
330.42,2275.75
332.11,2373.25
333.78,2478.50
335.52,2311.25
337.14,2707.25
344.23,1895.00
345.88,2016.00
349.09,2572.25
350.80,2567.00
352.50,2547.00
354.23,2528.50
355.94,2515.25
357.64,2502.00
359.36,2487.25
1.08,2474.00
2.78,2461.75
4.45,2464.25
6.17,2461.00
7.91,2464.00
9.62,2460.25
11.38,2470.50
13.03,2472.25
14.75,2484.75
16.45,2499.75
18.14,2507.00
19.89,2523.50
21.61,2541.00
23.28,2560.00
25.00,2585.75
26.72,2608.50
28.39,2637.75
30.09,2672.25
31.81,2660.00
33.53,2611.50
35.19,2638.75
36.91,2682.25
38.59,2736.50
40.31,2791.00
42.00,2844.75
43.72,2905.25
45.38,2980.75
47.09,3052.25
48.80,3143.75
50.50,3223.25
52.19,3327.25
53.88,3423.50
55.55,3539.25
57.23,3679.25
58.88,3809.50
60.58,3990.75
62.27,4169.00
63.97,4364.75
65.64,4553.00
67.31,4762.50
69.02,5053.25
70.69,5187.25
72.42,5241.00
75.80,5375.00
77.50,5464.75
80.89,5637.75
86.16,6110.00
87.88,5700.50
89.59,5697.25
91.28,5790.00
93.02,5835.75
94.70,5830.50
96.44,5649.00
98.16,5721.25
99.83,6069.00
101.56,6084.50
110.19,0.00
111.97,0.00
115.47,2576.50
117.19,2510.50
118.89,2540.50
120.59,2577.25
122.28,2612.00
124.00,2654.25
125.70,2581.50
127.42,2443.50
129.20,2329.25
130.95,2226.75
132.73,2133.75
134.44,2050.00
136.20,1971.25
137.97,1904.50
139.64,1842.75
141.44,1784.75
143.16,1732.00
144.88,1683.75
146.61,1642.50
148.45,1480.00
150.14,1465.00
151.88,1443.25
153.69,0.00
155.47,1316.25
157.14,1315.25
158.80,1348.25
160.56,1313.50
162.31,1298.75
163.98,1300.50
165.81,1239.00
167.45,1237.25
169.19,1238.50
170.89,1246.25
172.69,1231.50
174.42,1173.50
176.08,1156.75
177.81,1178.50
179.52,1162.00
181.17,0.00
182.86,1264.00
184.55,1196.25
186.27,1195.00
188.05,1195.75
189.70,1197.25
191.42,1199.75
193.12,1201.00
194.84,1206.75
196.55,1211.00
198.55,980.75
200.30,953.50
202.08,944.25
203.75,0.00
211.08,748.00
212.81,729.75
214.50,740.00
216.09,751.00
217.78,765.50
219.41,777.75
221.25,792.75
222.89,810.25
224.50,826.25
226.19,844.75
227.81,865.00
229.55,887.75
231.22,913.75
232.78,940.50
234.53,971.50
236.12,1005.75
237.86,1041.00
239.52,1081.25
241.11,1126.50
242.83,1175.50
244.45,1231.00
246.12,1291.25
247.72,1359.25
249.42,1434.75
258.14,0.00
252.50,2191.50
254.16,2348.00
263.25,0.00
257.41,3389.50
259.12,3319.75
260.81,3294.50
262.52,3294.50
264.27,3251.00
265.97,3252.50
267.69,3254.75
269.39,3226.50
271.09,3214.00
272.83,3212.50
274.62,3196.50
276.31,3232.00
278.06,0.00
279.78,3053.75
281.48,3066.00
283.22,0.00
284.95,2829.00
286.62,2847.00
288.31,0.00
290.02,3143.25
291.70,3375.25
293.45,3379.25
295.14,3404.50
296.84,3447.50
298.48,3477.25
300.16,3534.50
301.83,3572.75
303.56,3643.25
305.27,3690.50
306.94,3781.00
308.66,3767.50
310.38,3724.00
317.25,3200.75
324.23,2816.25
325.95,2754.25
327.67,2687.00
329.48,2210.75
331.19,2302.75
332.89,2402.75
334.56,2510.50
336.23,0.00
337.94,2743.75
346.67,2060.25
348.28,2369.75
349.92,2558.75
351.64,2535.25
353.36,2525.50
355.09,2515.75
356.78,2492.25
358.52,2471.00
0.22,2467.50
1.89,2461.50
3.61,2450.50
5.31,2452.75
7.05,2452.00
8.72,2457.50
10.48,2461.00
12.17,2462.25
13.89,2471.25
15.56,2479.25
17.31,2497.75
19.02,2510.50
20.75,2523.75
22.44,2546.00
24.12,2563.00
25.83,2594.75
27.53,2548.00
29.25,2517.50
30.98,2544.25
32.64,2587.00
34.38,2614.50
36.03,2661.00
37.70,2703.50
39.39,2761.25
41.11,2814.00
42.83,2875.25
44.50,2948.25
46.22,3009.50
47.92,3099.00
49.59,3185.00
51.28,3259.50
52.97,3361.75
54.64,3472.25
56.36,3592.25
58.03,3728.00
59.69,3881.00
61.36,4048.25
63.06,4234.75
64.77,4412.50
66.45,4655.75
68.12,4764.00
69.83,4800.50
71.52,4848.75
73.22,4911.25
74.91,4981.25
76.62,5053.75
78.31,5118.50
80.03,5232.00
83.53,5439.25
86.94,5658.00
88.66,5725.50
98.12,0.00
92.06,5809.25
95.48,5759.75
97.20,5633.75
98.92,6077.50
100.62,6081.50
102.33,6096.75
104.03,6116.50
107.47,0.00
110.95,3362.75
116.23,2512.75
117.94,2543.25
119.64,2562.00
121.33,2594.50
123.03,2648.00
124.72,2669.75
126.48,2527.00
128.22,2408.75
129.95,2299.00
131.70,2201.50
133.45,2110.75
135.17,2029.00
136.94,1957.00
138.67,1891.50
140.38,1831.25
142.14,1774.25
143.86,1725.25
145.59,1677.50
147.38,0.00
149.12,1486.00
150.88,1470.75
152.62,1452.75
154.41,1339.75
156.16,1328.50
157.81,1351.00
159.55,1364.25
161.22,1318.75
163.00,1332.00
164.70,1302.75
166.42,1258.25
168.14,1268.50
169.91,1256.50
171.64,1251.75
173.28,0.00
175.11,1167.75
176.73,1188.50
178.50,0.00
180.11,1203.00
181.78,1277.50
183.55,1209.75
185.30,1208.75
186.92,1206.00
188.66,1208.75
190.36,1209.75
192.02,1214.50
193.72,1215.75
195.48,1221.25
197.42,989.50
199.23,958.00
200.88,950.75
209.97,749.50
211.62,737.50
213.25,747.75
215.00,759.50
216.77,770.50
218.42,784.25
220.03,799.00
221.78,815.00
223.50,831.25
225.03,850.25
226.75,869.50
228.42,892.25
230.08,917.00
231.70,944.00
233.31,974.00
234.98,1007.00
236.67,1042.25
238.34,1081.00
239.97,1124.75
241.62,1172.25
243.30,1225.00
244.92,1284.00
246.59,1349.00
248.31,1421.25
251.33,2149.75
253.00,2299.75
262.09,0.00
256.23,3423.25
257.95,3347.25
259.69,3292.50
261.41,3299.25
263.09,3263.25
264.80,3242.75
266.53,3226.75
268.22,3234.75
269.95,3197.00
271.64,3212.75
273.36,3198.00
275.14,3210.25
276.86,3231.00
278.58,3046.75
280.30,3056.50
282.00,0.00
283.75,2820.25
285.45,2836.50
287.16,2848.25
288.83,3120.50
290.50,3336.25
292.23,3344.00
293.94,3389.25
295.66,3419.25
297.36,3462.50
298.97,3502.50
300.66,3557.00
302.38,3586.75
304.06,3660.25
305.75,3715.50
307.45,3801.00
309.17,3684.50
310.89,3666.75
316.08,3247.75
324.73,2776.75
326.48,2706.50
328.27,0.00
330.00,2241.50
331.70,2335.25
333.39,2438.50
335.06,2552.50
343.81,1866.75
352.78,0.00
346.98,2498.75
348.70,2535.25
350.39,2544.00
352.11,2519.25
353.84,2498.50
355.55,2486.75
357.25,2470.25
358.94,2460.25
0.66,2455.25
2.39,2447.50
4.09,2450.00
5.80,2443.00
7.48,2451.25
9.20,2452.75
10.89,2458.25
12.62,2462.50
14.31,2467.25
16.05,2483.75
17.75,2499.00
19.45,2512.00
21.16,2481.75
22.89,2416.75
24.58,2436.00
26.28,2457.75
28.00,2487.75
29.67,2517.75
31.39,2549.25
33.11,2595.25
34.78,2623.25
36.42,2666.25
38.16,2714.25
39.81,2773.50
41.55,2830.25
43.23,2889.75
44.92,2965.75
46.61,3036.50
48.30,3121.75
50.02,3206.50
51.70,3288.00
53.38,3387.75
55.08,3501.75
56.77,3625.00
58.41,3765.50
60.09,3928.75
61.78,4089.00
63.44,4267.75
65.16,4446.25
66.86,4480.75
68.55,4532.50
70.23,4590.50
71.94,4641.75
73.61,4717.00
75.33,4794.75
77.03,4880.25
78.72,4972.00
80.42,5065.50
82.12,5182.00
83.92,5292.75
85.62,5441.50
89.03,5767.00
90.73,5776.00
92.47,5864.00
95.89,5675.75
97.58,5673.50
99.27,6081.75
101.00,6096.25
102.70,6107.25
104.41,6134.25
109.59,3648.50
111.38,3239.50
116.61,2530.50
118.30,2553.25
119.98,2593.00
121.69,2627.75
123.41,2665.25
125.11,2639.25
126.84,2486.50
128.56,2379.00
130.28,2276.25
132.06,2181.50
133.84,2092.00
135.56,2010.75
137.33,1945.25
139.03,1880.75
140.81,1824.75
142.52,1770.00
144.20,1721.25
145.95,1676.00
147.80,1538.50
149.48,1498.25
151.22,1488.25
152.94,1465.00
154.73,1348.50
156.41,1347.25
158.22,1362.75
159.84,1385.00
161.55,1359.50
163.28,1323.00
165.03,1318.75
166.78,1284.75
168.53,1262.25
170.11,1285.00
171.89,1261.00
173.61,1185.75
175.33,1191.75
177.02,1193.75
178.75,1210.25
180.38,1282.75
182.08,1286.00
183.77,1222.25
185.47,1221.25
187.22,1219.75
188.92,1220.75
190.64,1224.00
192.38,1226.00
194.02,1231.75
195.94,1006.00
197.75,965.75
199.48,956.25
208.41,767.75
210.23,745.25
211.84,754.25
213.47,767.00
215.14,777.75
216.83,791.50
218.55,805.75
220.25,819.75
222.02,836.00
223.62,854.00
225.38,872.50
226.94,893.75
228.56,919.00
230.22,945.50
231.91,974.00
233.59,1006.00
235.25,1039.00
236.92,1077.25
238.53,1119.00
240.19,1164.50
241.86,1215.50
243.52,1270.00
245.20,1333.00
246.81,1401.25
248.47,1479.25
249.91,2098.00
251.59,2236.25
253.25,2395.25
254.78,3359.75
256.50,3378.50
258.20,3298.25
259.92,3279.50
261.62,3285.75
263.34,3230.00
265.05,3229.50
266.78,3235.75
268.47,3201.75
270.17,3211.50
271.86,3208.00
273.62,3198.75
275.34,3220.50
277.11,3070.75
278.81,3045.75
280.55,3058.00
282.28,2799.25
283.97,2813.00
285.70,2835.00
287.34,3101.25
289.08,3157.25
290.78,3362.25
292.47,3352.50
294.17,3384.50
295.89,3421.75
297.59,3474.00
299.19,3509.75
300.91,3545.00
302.58,3608.25
304.30,3661.25
305.98,3755.00
307.72,3750.00
309.39,3675.25
316.30,3172.75
323.27,0.00
325.02,2730.50
326.75,2661.25
328.56,2179.25
330.27,2260.00
331.94,2357.75
333.61,2462.50
344.08,1865.25
347.30,2477.50
348.95,2541.00
350.67,2520.25
352.38,2500.50
354.11,2477.50
355.81,2465.25
357.53,2454.25
359.20,2445.50
0.92,2435.00
2.64,2428.50
4.36,2424.25
6.03,2424.25
7.80,2426.50
9.48,2430.50
11.22,2437.25
12.94,2452.50
14.64,2453.75
16.31,2463.25
18.06,2481.75
19.77,2504.50
21.47,2512.00
23.17,2460.25
24.91,2435.75
26.62,2458.25
28.28,2486.50
30.03,2518.75
31.72,2553.00
33.44,2588.75
35.11,2627.25
36.83,2672.75
38.50,2721.25
40.22,2786.00
41.94,2841.25
43.62,2905.25
45.33,2977.75
47.03,3056.25
48.70,3136.00
50.39,3229.25
52.08,3312.25
53.80,3417.50
55.50,3534.25
57.19,3672.00
58.80,3809.75
60.52,3982.50
62.19,4138.50
63.89,4326.75
65.58,4557.75
67.28,4588.00
68.98,4630.25
70.69,4677.75
72.38,4749.50
74.09,4815.00
75.77,4891.75
77.47,4995.00
79.17,5071.25
80.88,5181.25
84.42,5426.75
87.83,5676.75
89.53,5826.25
91.25,5829.25
92.97,5844.75
94.69,5827.00
96.42,5654.75
98.11,0.00
99.83,6079.50
101.53,6090.75
103.23,6109.75
110.17,3516.75
111.92,3123.25
115.42,2586.50
117.17,2553.25
118.84,2582.00
120.53,2619.75
122.27,2652.75
123.95,2696.50
125.67,2605.25
127.41,2465.50
129.17,2355.25
130.97,2253.75
132.69,2156.50
134.44,2076.00
136.14,1998.25
137.94,1935.00
139.66,1871.00
141.39,1817.25
143.12,1762.75
144.88,1714.50
146.59,1671.75
148.42,1525.00
150.14,1507.50
151.89,1484.75
153.69,0.00
155.39,1357.00
157.09,1367.00
158.83,0.00
160.45,1391.75
162.28,1358.75
163.95,1326.75
165.72,1313.25
167.48,1293.00
169.14,1283.25
170.84,1281.25
172.59,0.00
174.30,1197.50
176.06,1208.75
177.70,1241.50
179.48,1228.75
181.11,1303.75
182.86,1236.75
184.62,1234.75
186.25,1232.25
188.03,1234.25
189.72,1235.50
191.42,1239.75
193.19,0.00
195.02,1027.00
196.81,977.00
198.53,961.25
200.31,977.75
201.98,0.00
209.23,753.50
211.00,764.50
212.67,772.50
214.28,785.50
216.03,798.50
217.78,811.75
219.47,827.25
221.06,842.50
222.84,860.00
224.42,879.25
226.19,900.00
